customer_id,last_purchase_date,frequency,monetary,units_sold,products_purchased,country,recency,r_score,f_score,m_score,rfm_score,rfm_code,segment
14887,2011-09-21 15:32:00,1,1862.0,1100,6,United Kingdom,80,2,1,4,7,214,Cannot lose them
14459,2011-07-07 13:35:00,1,1837.92,760,37,United Kingdom,156,2,1,4,7,214,Cannot lose them
16152,2011-03-16 09:47:00,1,1829.04,642,29,United Kingdom,269,1,2,4,7,124,Cannot lose them
12405,2011-07-14 08:52:00,1,1710.39,857,54,Finland,149,2,1,4,7,214,Cannot lose them
12967,2010-12-16 19:10:00,2,1660.9,438,19,United Kingdom,359,1,2,4,7,124,Cannot lose them
12377,2011-01-28 15:45:00,2,1628.12,944,72,Switzerland,316,1,2,4,7,124,Cannot lose them
13850,2011-08-02 14:04:00,1,1595.48,944,93,United Kingdom,130,2,1,4,7,214,Cannot lose them
13659,2011-05-18 12:37:00,2,1563.0,882,92,United Kingdom,206,1,2,4,7,124,Cannot lose them
14566,2011-08-21 11:05:00,1,1432.0,800,4,Channel Islands,111,2,1,4,7,214,Cannot lose them
15004,2011-07-15 14:05:00,1,1220.77,623,154,United Kingdom,148,2,1,4,7,214,Cannot lose them
16270,2010-12-21 14:26:00,1,1141.24,688,54,United Kingdom,354,1,2,4,7,124,Cannot lose them
12857,2011-05-13 10:20:00,2,1106.4,343,37,United Kingdom,211,1,2,4,7,124,Cannot lose them
12534,2011-08-01 10:26:00,1,1089.18,651,63,Germany,131,2,1,4,7,214,Cannot lose them
14212,2011-09-11 12:45:00,1,1070.48,1152,9,United Kingdom,90,2,1,4,7,214,Cannot lose them
12497,2011-09-19 12:29:00,1,1043.1,1236,14,Germany,82,2,1,4,7,214,Cannot lose them
13639,2011-09-26 13:36:00,1,1033.34,800,39,United Kingdom,75,2,1,4,7,214,Cannot lose them
12550,2011-09-21 14:35:00,1,964.83,569,57,Spain,80,2,1,4,7,214,Cannot lose them
13261,2011-03-16 12:22:00,2,944.1,210,8,United Kingdom,269,1,2,4,7,124,Cannot lose them
13655,2011-08-17 14:25:00,2,932.97,605,52,United Kingdom,115,2,2,3,7,223,Cannot lose them
14231,2011-06-09 11:05:00,3,925.71,409,47,United Kingdom,184,1,3,3,7,133,At-risk customers
13122,2011-09-06 15:53:00,2,922.39,585,54,United Kingdom,95,2,2,3,7,223,Cannot lose them
13035,2011-09-27 08:57:00,2,921.88,644,23,United Kingdom,74,2,2,3,7,223,Cannot lose them
14081,2011-02-10 16:17:00,2,921.62,592,126,United Kingdom,303,1,3,3,7,133,At-risk customers
15576,2011-11-02 12:03:00,1,921.37,394,43,United Kingdom,38,3,1,3,7,313,Other customers
14015,2011-10-18 10:02:00,1,917.34,378,20,United Kingdom,53,3,1,3,7,313,Other customers
13192,2011-09-05 14:13:00,2,911.94,595,57,United Kingdom,96,2,2,3,7,223,Cannot lose them
13689,2011-10-07 13:21:00,1,910.0,512,6,United Kingdom,64,3,1,3,7,313,Other customers
16716,2011-03-18 10:03:00,2,901.2,120,1,United Kingdom,267,1,3,3,7,133,At-risk customers
14625,2011-05-27 15:32:00,2,899.63,335,51,United Kingdom,197,1,3,3,7,133,At-risk customers
15066,2011-10-17 13:25:00,1,893.59,317,42,United Kingdom,54,3,1,3,7,313,Other customers
12772,2011-10-11 09:19:00,1,892.47,556,55,Portugal,60,3,1,3,7,313,Other customers
15255,2011-10-04 12:43:00,1,890.85,489,47,United Kingdom,67,3,1,3,7,313,Other customers
14770,2011-04-21 14:21:00,2,876.42,490,49,United Kingdom,233,1,3,3,7,133,At-risk customers
15100,2011-01-10 10:35:00,3,876.0,80,1,United Kingdom,334,1,3,3,7,133,At-risk customers
17649,2011-07-24 15:53:00,1,868.49,399,52,United Kingdom,139,2,2,3,7,223,Cannot lose them
16567,2011-05-29 13:57:00,2,865.6,996,34,United Kingdom,195,1,3,3,7,133,At-risk customers
16163,2011-04-21 15:15:00,2,856.6,192,5,United Kingdom,233,1,3,3,7,133,At-risk customers
12379,2011-09-19 10:09:00,2,852.24,407,39,Belgium,82,2,2,3,7,223,Cannot lose them
13929,2011-06-23 15:26:00,2,842.65,143,8,United Kingdom,170,2,2,3,7,223,Cannot lose them
16108,2011-09-16 11:48:00,1,842.5,615,48,United Kingdom,85,2,2,3,7,223,Cannot lose them
12461,2011-09-06 16:57:00,2,826.88,287,35,Switzerland,95,2,2,3,7,223,Cannot lose them
15649,2011-01-07 13:34:00,2,816.0,192,1,United Kingdom,337,1,3,3,7,133,At-risk customers
13811,2011-06-09 09:54:00,3,814.5,68,7,Germany,184,1,3,3,7,133,At-risk customers
16276,2011-06-16 09:34:00,1,810.6000000000001,420,6,United Kingdom,177,2,2,3,7,223,Cannot lose them
12434,2011-09-16 12:38:00,2,806.14,394,46,Australia,85,2,2,3,7,223,Cannot lose them
12701,2011-09-21 10:47:00,2,797.71,678,50,Germany,80,2,2,3,7,223,Cannot lose them
16546,2011-02-22 11:20:00,2,787.15,549,25,United Kingdom,291,1,3,3,7,133,At-risk customers
16054,2011-07-17 13:08:00,1,783.9,380,70,United Kingdom,146,2,2,3,7,223,Cannot lose them
13563,2011-09-16 14:45:00,2,777.53,209,49,United Kingdom,85,2,2,3,7,223,Cannot lose them
17409,2011-06-08 10:36:00,2,771.85,105,13,United Kingdom,185,1,3,3,7,133,At-risk customers
15353,2011-03-30 12:15:00,2,770.12,341,59,United Kingdom,255,1,3,3,7,133,At-risk customers
16480,2011-09-25 11:40:00,1,769.29,455,51,United Kingdom,76,2,2,3,7,223,Cannot lose them
14672,2011-04-19 10:19:00,2,765.55,454,58,United Kingdom,235,1,3,3,7,133,At-risk customers
15223,2011-04-28 11:31:00,2,755.75,213,14,United Kingdom,226,1,3,3,7,133,At-risk customers
13730,2011-07-27 08:35:00,2,752.6,488,38,United Kingdom,136,2,2,3,7,223,Cannot lose them
12908,2011-06-16 15:39:00,2,750.0,1200,1,United Kingdom,177,2,2,3,7,223,Cannot lose them
14923,2011-10-20 11:51:00,1,749.1,418,44,United Kingdom,51,3,1,3,7,313,Other customers
13354,2011-09-29 13:17:00,1,743.53,604,51,United Kingdom,72,3,1,3,7,313,Other customers
13900,2011-06-09 19:26:00,3,740.95,430,42,United Kingdom,184,1,3,3,7,133,At-risk customers
12475,2011-10-17 10:10:00,1,723.38,535,36,Germany,54,3,1,3,7,313,Other customers
12535,2011-09-09 08:48:00,2,716.35,219,28,France,92,2,2,3,7,223,Cannot lose them
12616,2011-09-05 15:17:00,2,713.3,284,25,France,96,2,2,3,7,223,Cannot lose them
13587,2011-10-07 12:31:00,1,712.4,180,8,United Kingdom,64,3,1,3,7,313,Other customers
14867,2011-06-07 11:39:00,3,710.28,328,31,United Kingdom,186,1,3,3,7,133,At-risk customers
16449,2011-05-26 10:25:00,2,707.69,367,40,United Kingdom,198,1,3,3,7,133,At-risk customers
14009,2011-05-25 15:47:00,2,695.61,365,42,United Kingdom,199,1,3,3,7,133,At-risk customers
18085,2011-01-13 15:17:00,2,689.95,265,25,United Kingdom,331,1,3,3,7,133,At-risk customers
13799,2011-08-15 12:07:00,2,688.86,402,32,United Kingdom,117,2,2,3,7,223,Cannot lose them
13548,2011-09-04 14:50:00,2,678.16,436,114,United Kingdom,97,2,2,3,7,223,Cannot lose them
13388,2011-07-31 12:52:00,2,677.1,282,35,United Kingdom,132,2,2,3,7,223,Cannot lose them
13607,2011-10-30 16:17:00,1,675.51,288,93,United Kingdom,41,3,1,3,7,313,Other customers
13464,2011-10-12 15:01:00,1,674.68,403,41,United Kingdom,59,3,1,3,7,313,Other customers
12638,2011-11-06 13:11:00,1,671.69,577,39,Sweden,34,3,1,3,7,313,Other customers
15643,2011-06-01 07:38:00,3,664.0,246,31,United Kingdom,192,1,3,3,7,133,At-risk customers
15677,2011-10-21 15:36:00,1,657.23,319,33,United Kingdom,50,3,1,3,7,313,Other customers
17046,2011-07-05 14:24:00,1,642.02,510,22,United Kingdom,158,2,2,3,7,223,Cannot lose them
18218,2011-05-12 12:53:00,2,641.92,536,17,United Kingdom,212,1,3,3,7,133,At-risk customers
12624,2011-08-25 15:04:00,2,641.13,355,36,France,107,2,2,3,7,223,Cannot lose them
12631,2011-10-13 13:53:00,1,640.5,236,31,Finland,58,3,1,3,7,313,Other customers
15648,2011-05-19 15:53:00,2,639.5,218,23,United Kingdom,205,1,3,3,7,133,At-risk customers
14220,2011-04-06 13:23:00,2,632.4,272,21,United Kingdom,248,1,3,3,7,133,At-risk customers
18183,2011-04-26 15:26:00,2,632.07,371,36,United Kingdom,228,1,3,3,7,133,At-risk customers
17640,2011-09-14 09:13:00,1,621.66,250,5,United Kingdom,87,2,2,3,7,223,Cannot lose them
13402,2011-08-04 15:51:00,2,621.23,479,32,United Kingdom,128,2,2,3,7,223,Cannot lose them
16141,2011-09-12 13:11:00,1,620.4,238,30,United Kingdom,89,2,2,3,7,223,Cannot lose them
12667,2011-10-12 17:00:00,1,620.13,395,33,Finland,59,3,1,3,7,313,Other customers
14377,2011-06-01 13:32:00,2,617.05,219,11,United Kingdom,192,1,3,3,7,133,At-risk customers
15275,2011-11-02 11:20:00,1,615.14,498,41,United Kingdom,38,3,1,3,7,313,Other customers
16109,2011-05-05 09:17:00,2,611.88,612,18,United Kingdom,219,1,3,3,7,133,At-risk customers
15795,2011-07-13 10:43:00,1,610.01,581,42,United Kingdom,150,2,2,3,7,223,Cannot lose them
13933,2011-08-22 14:03:00,2,608.7900000000001,205,23,United Kingdom,110,2,2,3,7,223,Cannot lose them
17507,2011-03-23 11:48:00,2,605.58,359,79,United Kingdom,262,1,3,3,7,133,At-risk customers
13233,2011-09-26 13:25:00,2,605.12,1004,43,United Kingdom,75,2,2,3,7,223,Cannot lose them
12420,2011-10-07 08:55:00,1,600.39,345,29,Cyprus,64,3,1,3,7,313,Other customers
15381,2011-05-10 11:55:00,2,596.85,171,8,United Kingdom,214,1,3,3,7,133,At-risk customers
13888,2011-08-12 10:13:00,2,595.67,254,38,United Kingdom,120,2,2,3,7,223,Cannot lose them
16838,2011-05-26 13:13:00,2,588.85,185,24,United Kingdom,198,1,3,3,7,133,At-risk customers
17890,2011-01-21 11:19:00,2,586.89,402,88,United Kingdom,323,1,3,3,7,133,At-risk customers
18095,2011-01-31 12:50:00,2,580.0500000000001,419,20,United Kingdom,313,1,3,3,7,133,At-risk customers
12816,2011-09-05 12:41:00,2,572.2,128,27,Poland,96,2,2,3,7,223,Cannot lose them
13321,2011-09-28 15:24:00,2,567.36,372,10,United Kingdom,73,2,2,3,7,223,Cannot lose them
16278,2011-08-31 17:12:00,1,566.38,114,23,United Kingdom,101,2,2,3,7,223,Cannot lose them
12414,2011-05-06 14:51:00,3,562.41,300,16,Austria,218,1,3,3,7,133,At-risk customers
12987,2011-09-27 12:03:00,2,558.7,219,27,United Kingdom,74,2,2,3,7,223,Cannot lose them
13260,2011-10-09 13:21:00,1,557.62,142,8,United Kingdom,62,3,1,3,7,313,Other customers
12363,2011-08-22 10:18:00,2,552.0,408,23,Unspecified,110,2,2,3,7,223,Cannot lose them
16536,2011-08-21 15:54:00,1,548.12,250,49,United Kingdom,111,2,2,3,7,223,Cannot lose them
14474,2011-10-24 13:26:00,1,547.66,140,29,United Kingdom,47,3,1,3,7,313,Other customers
16211,2011-09-12 12:11:00,1,547.02,154,23,United Kingdom,89,2,2,3,7,223,Cannot lose them
13278,2011-10-30 11:49:00,1,542.73,537,46,United Kingdom,41,3,1,3,7,313,Other customers
16230,2011-06-03 10:06:00,2,542.03,365,32,United Kingdom,190,1,3,3,7,133,At-risk customers
12743,2011-07-28 16:21:00,2,540.13,315,114,Unspecified,135,2,2,3,7,223,Cannot lose them
14496,2011-02-01 09:01:00,2,538.8100000000001,159,16,United Kingdom,312,1,3,3,7,133,At-risk customers
16340,2011-08-24 14:53:00,1,534.31,486,124,United Kingdom,108,2,2,3,7,223,Cannot lose them
13434,2011-09-26 14:30:00,2,534.24,300,9,United Kingdom,75,2,2,3,7,223,Cannot lose them
15433,2011-05-10 10:45:00,2,533.3,534,40,United Kingdom,214,1,3,3,7,133,At-risk customers
15825,2011-06-20 13:27:00,1,532.94,220,20,United Kingdom,173,2,2,3,7,223,Cannot lose them
13721,2011-11-03 14:05:00,1,524.14,316,28,United Kingdom,37,3,1,3,7,313,Other customers
12863,2011-10-18 14:15:00,1,521.2,188,5,United Kingdom,53,3,1,3,7,313,Other customers
12811,2011-03-24 09:42:00,3,514.85,230,27,Portugal,261,1,3,3,7,133,At-risk customers
15246,2011-04-15 14:45:00,2,514.15,247,32,United Kingdom,239,1,3,3,7,133,At-risk customers
13005,2011-06-19 10:53:00,2,513.7,172,21,United Kingdom,174,2,2,3,7,223,Cannot lose them
17513,2011-09-28 16:42:00,1,513.2,254,6,United Kingdom,73,2,2,3,7,223,Cannot lose them
17805,2011-09-27 11:49:00,1,512.31,478,10,United Kingdom,74,2,2,3,7,223,Cannot lose them
17480,2011-09-23 11:39:00,1,511.82,338,29,United Kingdom,78,2,2,3,7,223,Cannot lose them
14317,2011-10-06 10:44:00,1,508.58000000000004,255,24,United Kingdom,65,3,1,3,7,313,Other customers
17958,2011-08-15 12:19:00,1,508.4599999999999,84,7,United Kingdom,117,2,2,3,7,223,Cannot lose them
17415,2011-09-21 12:50:00,1,507.84,114,14,United Kingdom,80,2,2,3,7,223,Cannot lose them
14158,2011-10-30 15:08:00,1,507.66,781,41,United Kingdom,41,3,1,3,7,313,Other customers
15193,2011-10-10 08:23:00,1,499.32,144,19,United Kingdom,61,3,1,3,7,313,Other customers
15142,2011-10-24 12:51:00,1,498.74,365,26,United Kingdom,47,3,1,3,7,313,Other customers
17053,2011-08-01 10:23:00,1,498.48,122,13,United Kingdom,131,2,2,3,7,223,Cannot lose them
16820,2011-09-05 12:06:00,1,497.61,307,26,United Kingdom,96,2,2,3,7,223,Cannot lose them
15300,2011-10-06 17:08:00,1,496.44,292,28,United Kingdom,65,3,1,3,7,313,Other customers
17374,2011-05-05 09:05:00,2,495.77,85,24,United Kingdom,219,1,3,3,7,133,At-risk customers
17333,2011-09-15 10:11:00,1,494.25,375,28,United Kingdom,86,2,2,3,7,223,Cannot lose them
12763,2011-07-24 14:12:00,2,494.08,316,16,Japan,139,2,2,3,7,223,Cannot lose them
15000,2011-10-23 11:42:00,1,490.52,218,76,United Kingdom,48,3,1,3,7,313,Other customers
14958,2011-07-15 14:20:00,3,483.72999999999996,128,33,United Kingdom,148,2,3,2,7,232,At-risk customers
14147,2011-09-22 18:10:00,2,483.4,108,4,United Kingdom,79,2,3,2,7,232,At-risk customers
16603,2011-09-26 10:06:00,2,482.47,480,34,United Kingdom,75,2,3,2,7,232,At-risk customers
15780,2011-06-09 12:01:00,3,475.28000000000003,220,26,United Kingdom,184,1,4,2,7,142,At-risk customers
14013,2011-08-21 15:01:00,3,473.02,462,30,United Kingdom,111,2,3,2,7,232,At-risk customers
15026,2011-09-20 13:52:00,3,469.0,285,57,United Kingdom,81,2,3,2,7,232,At-risk customers
15557,2011-11-11 12:46:00,1,468.91,213,16,United Kingdom,29,4,1,2,7,412,New customers
16742,2011-10-24 12:02:00,1,464.9,1,1,United Kingdom,47,3,2,2,7,322,Other customers
15349,2011-07-04 16:06:00,2,463.90999999999997,321,65,United Kingdom,159,2,3,2,7,232,At-risk customers
14331,2011-08-07 13:17:00,2,462.65999999999997,252,27,United Kingdom,125,2,3,2,7,232,At-risk customers
16805,2011-06-19 11:23:00,2,460.59,539,94,United Kingdom,174,2,3,2,7,232,At-risk customers
14513,2011-08-31 11:25:00,3,455.59000000000003,361,11,United Kingdom,101,2,3,2,7,232,At-risk customers
16574,2011-09-29 13:39:00,1,451.44,416,28,United Kingdom,72,3,2,2,7,322,Other customers
15646,2011-07-05 09:53:00,3,447.64000000000004,394,35,United Kingdom,158,2,3,2,7,232,At-risk customers
15368,2011-11-18 14:42:00,1,446.94000000000005,230,4,United Kingdom,22,4,1,2,7,412,New customers
16404,2011-09-30 14:55:00,1,443.05,157,23,United Kingdom,71,3,2,2,7,322,Other customers
15524,2011-11-15 12:09:00,1,440.0,4,1,United Kingdom,25,4,1,2,7,412,New customers
12391,2011-11-18 12:07:00,1,439.66,293,92,Cyprus,22,4,1,2,7,412,New customers
14272,2011-09-27 10:08:00,2,437.96,599,33,United Kingdom,74,2,3,2,7,232,At-risk customers
12552,2011-11-01 10:02:00,2,437.82,88,20,Italy,39,3,2,2,7,322,Other customers
16034,2011-05-27 16:17:00,3,437.7,242,18,United Kingdom,197,1,4,2,7,142,At-risk customers
14460,2011-08-21 14:19:00,3,434.34,881,14,United Kingdom,111,2,3,2,7,232,At-risk customers
16881,2011-10-04 10:33:00,1,432.0,600,1,United Kingdom,67,3,2,2,7,322,Other customers
12795,2011-11-21 10:27:00,1,430.48,68,14,Portugal,19,4,1,2,7,412,New customers
15450,2011-11-09 17:11:00,1,429.84,376,30,United Kingdom,31,4,1,2,7,412,New customers
15036,2011-09-28 15:42:00,3,429.56,316,107,United Kingdom,73,2,3,2,7,232,At-risk customers
15976,2011-06-27 13:00:00,2,427.64,275,83,United Kingdom,166,2,3,2,7,232,At-risk customers
15930,2011-10-03 14:52:00,1,426.63,139,21,United Kingdom,68,3,2,2,7,322,Other customers
13473,2011-10-10 11:20:00,2,422.64,266,21,United Kingdom,61,3,2,2,7,322,Other customers
16689,2011-09-25 11:39:00,2,422.59999999999997,330,12,United Kingdom,76,2,3,2,7,232,At-risk customers
18240,2011-10-24 13:06:00,1,422.58,126,6,United Kingdom,47,3,2,2,7,322,Other customers
13140,2011-08-23 15:33:00,3,422.47,185,40,United Kingdom,109,2,3,2,7,232,At-risk customers
16780,2011-08-31 16:09:00,2,422.24,270,51,United Kingdom,101,2,3,2,7,232,At-risk customers
15889,2011-07-06 11:10:00,2,420.07,206,79,United Kingdom,157,2,3,2,7,232,At-risk customers
12593,2011-08-23 12:43:00,3,418.09999999999997,206,14,France,109,2,3,2,7,232,At-risk customers
16737,2011-10-17 13:03:00,1,417.59999999999997,288,1,United Kingdom,54,3,2,2,7,322,Other customers
15803,2011-10-19 14:56:00,1,415.82000000000005,290,8,United Kingdom,52,3,2,2,7,322,Other customers
15725,2011-11-24 14:51:00,1,415.25,221,32,United Kingdom,16,4,1,2,7,412,New customers
14998,2011-06-22 17:30:00,2,414.87,258,70,United Kingdom,171,2,3,2,7,232,At-risk customers
15994,2011-10-16 12:28:00,1,414.27,173,31,United Kingdom,55,3,2,2,7,322,Other customers
17134,2011-08-25 09:53:00,2,413.2,98,21,United Kingdom,107,2,3,2,7,232,At-risk customers
15269,2011-11-16 09:32:00,1,408.8,26,2,United Kingdom,24,4,1,2,7,412,New customers
16629,2011-09-27 10:34:00,2,408.63,489,58,United Kingdom,74,2,3,2,7,232,At-risk customers
17931,2011-07-28 18:33:00,2,408.36,249,63,United Kingdom,135,2,3,2,7,232,At-risk customers
16484,2011-06-19 12:06:00,2,404.3,200,25,United Kingdom,174,2,3,2,7,232,At-risk customers
17375,2011-05-24 15:45:00,3,400.1,367,63,United Kingdom,200,1,4,2,7,142,At-risk customers
18164,2011-11-02 12:56:00,1,399.65000000000003,184,24,United Kingdom,38,3,2,2,7,322,Other customers
17926,2011-07-29 14:39:00,2,397.29,306,17,United Kingdom,134,2,3,2,7,232,At-risk customers
18067,2011-10-30 15:58:00,1,396.33,189,36,United Kingdom,41,3,2,2,7,322,Other customers
16010,2011-04-08 10:14:00,3,392.4,202,62,United Kingdom,246,1,4,2,7,142,At-risk customers
15837,2011-10-06 09:01:00,1,391.98,189,24,United Kingdom,65,3,2,2,7,322,Other customers
18024,2011-07-10 12:40:00,2,389.78,184,21,United Kingdom,153,2,3,2,7,232,At-risk customers
13873,2011-08-12 10:08:00,3,389.6,140,21,United Kingdom,120,2,3,2,7,232,At-risk customers
13856,2011-06-24 10:03:00,3,388.5,494,10,United Kingdom,169,2,3,2,7,232,At-risk customers
17614,2011-10-13 16:01:00,1,386.32,235,97,United Kingdom,58,3,2,2,7,322,Other customers
13919,2011-10-11 14:24:00,2,384.81,474,24,Denmark,60,3,2,2,7,322,Other customers
17205,2011-10-17 12:46:00,1,384.08,884,13,United Kingdom,54,3,2,2,7,322,Other customers
16982,2011-10-10 12:28:00,1,384.06,182,22,United Kingdom,61,3,2,2,7,322,Other customers
17189,2011-08-25 19:39:00,2,383.75,226,52,United Kingdom,107,2,3,2,7,232,At-risk customers
17878,2011-10-27 11:24:00,1,379.45,401,26,United Kingdom,44,3,2,2,7,322,Other customers
12890,2011-11-15 17:26:00,1,376.71999999999997,256,78,United Kingdom,25,4,1,2,7,412,New customers
12895,2011-10-28 13:51:00,2,372.8,210,22,United Kingdom,43,3,2,2,7,322,Other customers
16776,2011-10-10 13:04:00,1,371.54,254,61,United Kingdom,61,3,2,2,7,322,Other customers
14950,2011-11-20 13:48:00,1,371.2,136,19,United Kingdom,20,4,1,2,7,412,New customers
16758,2011-10-05 14:47:00,1,369.34000000000003,203,22,United Kingdom,66,3,2,2,7,322,Other customers
12538,2011-11-10 17:16:00,1,363.95,191,21,Spain,30,4,1,2,7,412,New customers
16378,2011-04-06 15:07:00,3,362.95,267,22,United Kingdom,248,1,4,2,7,142,At-risk customers
16052,2011-10-16 15:13:00,1,362.06,282,34,United Kingdom,55,3,2,2,7,322,Other customers
16595,2011-10-09 13:15:00,1,360.16,335,83,United Kingdom,62,3,2,2,7,322,Other customers
16971,2011-11-01 15:06:00,1,357.21,72,40,United Kingdom,39,3,2,2,7,322,Other customers
14500,2011-09-12 16:45:00,3,356.85,117,6,United Kingdom,89,2,3,2,7,232,At-risk customers
15713,2011-07-19 13:34:00,2,356.7,150,18,United Kingdom,144,2,3,2,7,232,At-risk customers
17742,2011-08-18 15:28:00,2,355.11,89,13,United Kingdom,114,2,3,2,7,232,At-risk customers
12845,2011-03-17 13:34:00,4,354.09,204,26,United Kingdom,268,1,4,2,7,142,At-risk customers
12617,2011-11-10 14:39:00,1,352.98,210,39,France,30,4,1,2,7,412,New customers
13332,2011-11-25 13:30:00,1,350.9,179,21,United Kingdom,15,4,1,2,7,412,New customers
15334,2011-07-06 11:22:00,3,350.82,273,67,United Kingdom,157,2,3,2,7,232,At-risk customers
12532,2011-11-09 13:47:00,1,349.83000000000004,153,16,France,31,4,1,2,7,412,New customers
17252,2011-08-15 09:45:00,2,348.91,192,86,United Kingdom,117,2,3,2,7,232,At-risk customers
12527,2011-09-19 11:55:00,3,348.71000000000004,234,18,Germany,82,2,3,2,7,232,At-risk customers
13091,2011-11-11 15:54:00,1,345.82,466,21,United Kingdom,29,4,1,2,7,412,New customers
16826,2011-10-19 14:05:00,1,341.7,158,22,United Kingdom,52,3,2,2,7,322,Other customers
14491,2011-06-17 15:22:00,2,340.93,139,17,United Kingdom,176,2,3,2,7,232,At-risk customers
15115,2011-11-21 14:59:00,1,340.11,157,21,United Kingdom,19,4,1,2,7,412,New customers
16183,2011-10-03 14:59:00,1,338.71000000000004,113,15,United Kingdom,68,3,2,2,7,322,Other customers
13930,2011-10-13 09:45:00,2,337.34,274,15,United Kingdom,58,3,2,2,7,322,Other customers
17973,2011-10-19 10:34:00,1,337.04,176,15,United Kingdom,52,3,2,2,7,322,Other customers
18276,2011-10-27 10:54:00,1,335.86,186,14,United Kingdom,44,3,2,2,7,322,Other customers
14264,2011-07-08 10:20:00,2,333.97,70,15,United Kingdom,155,2,3,2,7,232,At-risk customers
14902,2011-11-14 10:34:00,1,332.66,218,20,United Kingdom,26,4,1,2,7,412,New customers
13904,2011-11-02 13:41:00,2,332.64,332,24,United Kingdom,38,3,2,2,7,322,Other customers
16803,2011-10-05 14:28:00,1,332.3,245,24,United Kingdom,66,3,2,2,7,322,Other customers
16177,2011-10-20 12:57:00,1,331.95,95,15,United Kingdom,51,3,2,2,7,322,Other customers
15153,2011-11-08 17:09:00,1,329.25,198,22,United Kingdom,32,4,1,2,7,412,New customers
